product,category,brand,price,stock,sales,revenue,competitorPrice,month
Apple Tablet 8463,Tablet,Apple,441.14,198,260,114696.4,466.94,Apr
Boat Accessories 8464,Accessories,Boat,1190.82,36,16,19053.12,1156.26,Jan
Apple Laptop 8465,Laptop,Apple,747.86,104,425,317840.5,694.62,Nov
Logitech Accessories 8466,Accessories,Logitech,801.52,208,37,29656.24,908.08,Feb
JBL Accessories 8467,Accessories,JBL,238.76,133,15,3581.4,241.12,Oct
JBL Accessories 8468,Accessories,JBL,243.17,182,217,52767.89,273.24,Aug
JBL Accessories 8469,Accessories,JBL,505.88,64,256,129505.28,505.2,Apr
Fitbit Wearable 8470,Wearable,Fitbit,1750.66,52,335,586471.1,1623.5,Jun
Xiaomi Mobile 8471,Mobile,Xiaomi,1995.74,164,370,738423.8,1954.28,Apr
Samsung Wearable 8472,Wearable,Samsung,1475.9,57,231,340932.9,1384.11,Oct
Samsung Wearable 8473,Wearable,Samsung,1063.71,129,220,234016.2,1001.62,Jan
JBL Accessories 8474,Accessories,JBL,1146.12,143,420,481370.4,1120.73,Jul
Apple Mobile 8475,Mobile,Apple,624.67,148,322,201143.74,602.1,Feb
Apple Laptop 8476,Laptop,Apple,1335.62,49,162,216370.44,1214.91,Jan
Lenovo Laptop 8477,Laptop,Lenovo,1009.59,180,365,368500.35,954.47,Nov
Fitbit Wearable 8478,Wearable,Fitbit,1157.03,65,34,39339.02,1176.88,Jul
Dell Laptop 8479,Laptop,Dell,206.96,263,90,18626.4,202.98,Jun
Apple Mobile 8480,Mobile,Apple,870.54,254,204,177590.16,999.02,Mar
Xiaomi Mobile 8481,Mobile,Xiaomi,1809.62,100,155,280491.1,1983.54,Jun
Noise Wearable 8482,Wearable,Noise,1827.47,101,189,345391.83,1646.29,Jul
Samsung Tablet 8483,Tablet,Samsung,973.72,273,37,36027.64,876.37,Jul
OnePlus Mobile 8484,Mobile,OnePlus,1217.82,24,493,600385.26,1235.53,Dec
Dell Laptop 8485,Laptop,Dell,1520.95,91,129,196202.55,1712.39,Aug
Apple Mobile 8486,Mobile,Apple,716.99,35,423,303286.77,781.75,Nov
Lenovo Laptop 8487,Laptop,Lenovo,1974.64,133,186,367283.04,2124.09,Apr
HP Laptop 8488,Laptop,HP,1680.33,78,25,42008.25,1517.98,May
Apple Laptop 8489,Laptop,Apple,380.33,53,495,188263.35,396.36,Dec
Lenovo Laptop 8490,Laptop,Lenovo,729.53,203,479,349444.87,689.93,Jun
Apple Laptop 8491,Laptop,Apple,1635.99,148,34,55623.66,1567.79,Jul
Apple Laptop 8492,Laptop,Apple,230.78,30,253,58387.34,228.02,Oct
Sony Accessories 8493,Accessories,Sony,645.04,144,481,310264.24,672.84,May
Xiaomi Mobile 8494,Mobile,Xiaomi,1020.89,18,126,128632.14,931.42,Aug
Dell Laptop 8495,Laptop,Dell,300.49,204,33,9916.17,312.55,Aug
Xiaomi Mobile 8496,Mobile,Xiaomi,1974.56,68,121,238921.76,1940.09,May
Logitech Accessories 8497,Accessories,Logitech,716.39,289,255,182679.45,675.79,Feb
HP Laptop 8498,Laptop,HP,797.98,52,126,100545.48,833.36,Nov
Apple Laptop 8499,Laptop,Apple,354.32,244,125,44290,327.07,Jun
Samsung Mobile 8500,Mobile,Samsung,654.79,256,203,132922.37,752.34,Dec
OnePlus Mobile 8501,Mobile,OnePlus,1704.3,44,494,841924.2,1936.9,Dec
Apple Laptop 8502,Laptop,Apple,1482.8,137,43,63760.4,1502.19,Dec
Dell Laptop 8503,Laptop,Dell,625.96,42,291,182154.36,688.18,Jan
Apple Mobile 8504,Mobile,Apple,768.19,110,150,115228.5,824.87,Sep
Fitbit Wearable 8505,Wearable,Fitbit,86.91,118,158,13731.78,95.37,Jan
Apple Wearable 8506,Wearable,Apple,418.82,168,27,11308.14,450.22,Sep
Samsung Mobile 8507,Mobile,Samsung,1196.37,216,365,436675.05,1102.63,Aug
Boat Accessories 8508,Accessories,Boat,270.51,238,363,98195.13,294.14,Feb
Fitbit Wearable 8509,Wearable,Fitbit,335.02,199,498,166839.96,334.84,Feb
HP Laptop 8510,Laptop,HP,1467.66,229,370,543034.2,1338.76,Apr
Apple Laptop 8511,Laptop,Apple,1868.23,246,73,136380.79,2066.02,Jul
Samsung Mobile 8512,Mobile,Samsung,1898.78,230,111,210764.58,1828.28,Sep
JBL Accessories 8513,Accessories,JBL,667.14,232,198,132093.72,765.15,Mar
Noise Wearable 8514,Wearable,Noise,244.11,84,481,117416.91,247.27,Aug
Samsung Wearable 8515,Wearable,Samsung,1149.98,65,43,49449.14,1162.17,Jun
OnePlus Mobile 8516,Mobile,OnePlus,363.17,50,410,148899.7,340.98,Mar
Apple Wearable 8517,Wearable,Apple,1178.07,238,99,116628.93,1215.22,Dec
Lenovo Tablet 8518,Tablet,Lenovo,85.9,205,310,26629,88.12,Oct
JBL Accessories 8519,Accessories,JBL,1371.28,260,170,233117.6,1458.06,Mar
Apple Laptop 8520,Laptop,Apple,1741.66,74,72,125399.52,1719.79,Sep
Apple Wearable 8521,Wearable,Apple,423.1,81,434,183625.4,401.51,Dec
Noise Wearable 8522,Wearable,Noise,1801.41,220,238,428735.58,1944.17,Apr
Apple Mobile 8523,Mobile,Apple,315.46,49,275,86751.5,290.94,Jul
Lenovo Tablet 8524,Tablet,Lenovo,780.17,229,375,292563.75,826.07,Feb
Logitech Accessories 8525,Accessories,Logitech,1155.4,57,359,414788.6,1221.47,Sep
Samsung Tablet 8526,Tablet,Samsung,1002.14,111,59,59126.26,1011,Jan
Dell Laptop 8527,Laptop,Dell,1942.83,179,330,641133.9,2185.03,Aug
OnePlus Mobile 8528,Mobile,OnePlus,1631.98,146,381,621784.38,1796.59,Mar
Apple Wearable 8529,Wearable,Apple,691.34,197,182,125823.88,702.7,Nov
Apple Tablet 8530,Tablet,Apple,1392.23,260,342,476142.66,1376.8,Apr
Samsung Wearable 8531,Wearable,Samsung,974.43,207,362,352743.66,941.13,Nov
Apple Laptop 8532,Laptop,Apple,1868.41,298,306,571733.46,2086.07,May
Fitbit Wearable 8533,Wearable,Fitbit,50.06,91,56,2803.36,48.7,Aug
Samsung Mobile 8534,Mobile,Samsung,644.57,44,441,284255.37,677.89,Jan
HP Laptop 8535,Laptop,HP,1643.77,76,355,583538.35,1854.75,Dec
Lenovo Tablet 8536,Tablet,Lenovo,564.17,297,267,150633.39,636.3,Feb
Samsung Mobile 8537,Mobile,Samsung,202.63,240,180,36473.4,220.2,Aug
Samsung Tablet 8538,Tablet,Samsung,1870.65,104,95,177711.75,1704.26,May
Lenovo Laptop 8539,Laptop,Lenovo,1228.11,61,490,601773.9,1169.17,Feb
Samsung Mobile 8540,Mobile,Samsung,1601.65,26,233,373184.45,1644.17,Nov
Apple Tablet 8541,Tablet,Apple,1128.92,265,486,548655.12,1180.53,Oct
OnePlus Mobile 8542,Mobile,OnePlus,318.58,179,433,137945.14,288.78,May
Dell Laptop 8543,Laptop,Dell,965.28,248,363,350396.64,996.79,Mar
HP Laptop 8544,Laptop,HP,876.24,274,258,226069.92,987.9,Feb
HP Laptop 8545,Laptop,HP,1208.83,79,95,114838.85,1162.8,Aug
Noise Wearable 8546,Wearable,Noise,1540.14,176,77,118590.78,1440.9,Sep
Samsung Tablet 8547,Tablet,Samsung,338.19,16,110,37200.9,308.37,Jan
Boat Accessories 8548,Accessories,Boat,422.14,187,403,170122.42,472.65,Feb
Boat Accessories 8549,Accessories,Boat,1496.17,258,459,686742.03,1565.08,Jan
Apple Wearable 8550,Wearable,Apple,1293.42,100,455,588506.1,1297.1,Feb
Samsung Tablet 8551,Tablet,Samsung,1041.26,36,21,21866.46,1184.83,Dec
JBL Accessories 8552,Accessories,JBL,1782.24,116,167,297634.08,1700.42,Jun
Noise Wearable 8553,Wearable,Noise,523.08,226,480,251078.4,491.73,Oct
Apple Tablet 8554,Tablet,Apple,775.05,147,132,102306.6,741.87,Sep
Samsung Tablet 8555,Tablet,Samsung,1290.1,207,409,527650.9,1169.96,Jun
Lenovo Tablet 8556,Tablet,Lenovo,381.27,146,440,167758.8,401.78,Apr
Samsung Wearable 8557,Wearable,Samsung,372.37,229,317,118041.29,424.84,Feb
Boat Accessories 8558,Accessories,Boat,1150,101,440,506000,1213.6,Dec
Apple Mobile 8559,Mobile,Apple,1450.73,247,209,303202.57,1601.28,Dec
Lenovo Tablet 8560,Tablet,Lenovo,1485.46,31,29,43078.34,1470.62,Apr
Lenovo Laptop 8561,Laptop,Lenovo,1570.06,211,203,318722.18,1644.18,Sep
Noise Wearable 8562,Wearable,Noise,1882.03,44,181,340647.43,2038.92,Apr
JBL Accessories 8563,Accessories,JBL,509.12,111,55,28001.6,503.05,Feb
Apple Laptop 8564,Laptop,Apple,1499.2,274,287,430270.4,1454.07,Mar
Fitbit Wearable 8565,Wearable,Fitbit,390.78,251,267,104338.26,395.85,Apr
Lenovo Laptop 8566,Laptop,Lenovo,1717.26,144,394,676600.44,1672.68,Dec
HP Laptop 8567,Laptop,HP,1108.99,83,239,265048.61,1185.08,Oct
HP Laptop 8568,Laptop,HP,1139.66,241,44,50145.04,1208.47,Apr
OnePlus Mobile 8569,Mobile,OnePlus,483.92,82,54,26131.68,443.84,Jun
OnePlus Mobile 8570,Mobile,OnePlus,524.47,77,460,241256.2,597.04,Mar
OnePlus Mobile 8571,Mobile,OnePlus,855.4,140,158,135153.2,841.96,Nov
Apple Wearable 8572,Wearable,Apple,1422.15,18,286,406734.9,1480.33,Sep
Apple Tablet 8573,Tablet,Apple,1808.28,144,310,560566.8,1917.79,Aug
OnePlus Mobile 8574,Mobile,OnePlus,481.49,247,391,188262.59,455.23,Jun
HP Laptop 8575,Laptop,HP,1545.11,202,355,548514.05,1607.02,Aug
Samsung Tablet 8576,Tablet,Samsung,895.91,267,456,408534.96,858.69,Mar
Logitech Accessories 8577,Accessories,Logitech,1472.7,242,421,620006.7,1335.21,Jun
Lenovo Tablet 8578,Tablet,Lenovo,1441.86,216,440,634418.4,1600.63,Mar
Apple Wearable 8579,Wearable,Apple,294.81,22,448,132074.88,297.59,Sep
Noise Wearable 8580,Wearable,Noise,1273.28,223,168,213911.04,1207.75,Sep
Dell Laptop 8581,Laptop,Dell,1194.33,188,390,465788.7,1261.5,Jun
Samsung Tablet 8582,Tablet,Samsung,1631.19,132,430,701411.7,1693.35,Jul
Boat Accessories 8583,Accessories,Boat,1972.89,73,373,735887.97,2031.66,Jun
Lenovo Tablet 8584,Tablet,Lenovo,569.98,236,295,168144.1,559.36,Aug
Samsung Wearable 8585,Wearable,Samsung,1471.66,11,125,183957.5,1610.63,Aug
Xiaomi Mobile 8586,Mobile,Xiaomi,711.23,282,303,215502.69,701.38,Sep
Sony Accessories 8587,Accessories,Sony,1374.26,25,370,508476.2,1333.8,Feb
Samsung Wearable 8588,Wearable,Samsung,372.88,160,94,35050.72,369.48,Oct
Apple Tablet 8589,Tablet,Apple,583.84,181,327,190915.68,646.44,Nov
Lenovo Laptop 8590,Laptop,Lenovo,1457.35,240,258,375996.3,1333.61,Apr
Lenovo Laptop 8591,Laptop,Lenovo,1552.81,167,205,318326.05,1459.2,Jan
OnePlus Mobile 8592,Mobile,OnePlus,557.5,7,360,200700,587.18,Jun
JBL Accessories 8593,Accessories,JBL,502.76,58,220,110607.2,550.92,Dec
Lenovo Laptop 8594,Laptop,Lenovo,1744.68,22,352,614127.36,1597.7,Dec
Apple Laptop 8595,Laptop,Apple,277.17,216,69,19124.73,258.77,Sep
Lenovo Tablet 8596,Tablet,Lenovo,1209.74,160,160,193558.4,1126.89,Mar
Fitbit Wearable 8597,Wearable,Fitbit,674.36,216,133,89689.88,646.42,Dec
Lenovo Tablet 8598,Tablet,Lenovo,1737.32,296,211,366574.52,1957.46,May
Apple Tablet 8599,Tablet,Apple,1364.26,86,76,103683.76,1319.45,Dec
Samsung Wearable 8600,Wearable,Samsung,1249.61,244,153,191190.33,1432.89,Nov
Dell Laptop 8601,Laptop,Dell,378.64,217,335,126844.4,415.11,Jun
Noise Wearable 8602,Wearable,Noise,1972.21,118,238,469385.98,1979.52,Jul
Boat Accessories 8603,Accessories,Boat,874.82,36,15,13122.3,809.81,Jul
Boat Accessories 8604,Accessories,Boat,1018.06,120,37,37668.22,1024.61,Feb
Apple Mobile 8605,Mobile,Apple,1143.87,176,454,519316.98,1238.58,Apr
Xiaomi Mobile 8606,Mobile,Xiaomi,674.11,10,233,157067.63,645.51,Sep
Apple Wearable 8607,Wearable,Apple,1225.04,91,247,302584.88,1380.24,Jan
Logitech Accessories 8608,Accessories,Logitech,516.3,163,100,51630,478.53,Nov
Logitech Accessories 8609,Accessories,Logitech,558,79,350,195300,589.62,Jul
Boat Accessories 8610,Accessories,Boat,619.38,48,423,261997.74,651.19,May
Noise Wearable 8611,Wearable,Noise,165.72,277,195,32315.4,154.09,Feb
JBL Accessories 8612,Accessories,JBL,1030.74,11,25,25768.5,980.13,Feb
Fitbit Wearable 8613,Wearable,Fitbit,1971.42,83,156,307541.52,1778.89,Jun
Boat Accessories 8614,Accessories,Boat,1570.98,129,456,716366.88,1630.61,May
JBL Accessories 8615,Accessories,JBL,952.63,93,92,87641.96,875.43,Aug
Noise Wearable 8616,Wearable,Noise,1299.51,102,282,366461.82,1347.07,Oct
Samsung Wearable 8617,Wearable,Samsung,1616.97,243,330,533600.1,1776.08,Sep
Dell Laptop 8618,Laptop,Dell,1875.17,85,222,416287.74,1845,Sep
Apple Laptop 8619,Laptop,Apple,417.43,5,91,37986.13,393.92,Jul
JBL Accessories 8620,Accessories,JBL,1306.62,174,221,288763.02,1252.39,Oct
Fitbit Wearable 8621,Wearable,Fitbit,783.98,118,446,349655.08,720.98,Jan
Fitbit Wearable 8622,Wearable,Fitbit,1449.74,84,396,574097.04,1497.99,Apr
Apple Mobile 8623,Mobile,Apple,384.7,65,354,136183.8,367.51,Nov
HP Laptop 8624,Laptop,HP,1562.67,285,475,742268.25,1529.64,Mar
Fitbit Wearable 8625,Wearable,Fitbit,1277.34,166,282,360209.88,1180.61,Jul
Apple Tablet 8626,Tablet,Apple,1854.31,200,486,901194.66,2094.23,Sep
Boat Accessories 8627,Accessories,Boat,1347.67,133,104,140157.68,1363.38,Mar
Samsung Mobile 8628,Mobile,Samsung,1792.46,266,292,523398.32,1898.56,Aug
Noise Wearable 8629,Wearable,Noise,1622.58,294,310,502999.8,1494.64,Aug
Noise Wearable 8630,Wearable,Noise,1395.45,237,33,46049.85,1287.45,Oct
Apple Mobile 8631,Mobile,Apple,1749.75,79,272,475932,1659.31,Feb
OnePlus Mobile 8632,Mobile,OnePlus,312.29,40,427,133347.83,314.95,Dec
Logitech Accessories 8633,Accessories,Logitech,1424.36,205,341,485706.76,1576.02,Aug
Sony Accessories 8634,Accessories,Sony,1647.3,143,38,62597.4,1828.76,Mar
Apple Laptop 8635,Laptop,Apple,560.17,234,75,42012.75,560.46,Dec
Apple Mobile 8636,Mobile,Apple,1609.35,89,381,613162.35,1672.53,Jul
Dell Laptop 8637,Laptop,Dell,1301.86,154,216,281201.76,1421.27,Apr
Samsung Wearable 8638,Wearable,Samsung,1578,280,375,591750,1561.1,Feb
JBL Accessories 8639,Accessories,JBL,166.13,174,85,14121.05,159.96,Feb
Apple Laptop 8640,Laptop,Apple,1341.32,278,175,234731,1367.57,Jul
Lenovo Tablet 8641,Tablet,Lenovo,1015.05,22,496,503464.8,962.73,Jan
Apple Laptop 8642,Laptop,Apple,1962.99,278,149,292485.51,2050.84,Sep
Apple Wearable 8643,Wearable,Apple,347.44,211,221,76784.24,340.46,Apr
Dell Laptop 8644,Laptop,Dell,966.22,83,420,405812.4,1084.43,Feb
Xiaomi Mobile 8645,Mobile,Xiaomi,981.95,155,177,173805.15,1030.17,Oct
Sony Accessories 8646,Accessories,Sony,842.43,21,242,203868.06,870.44,May
Dell Laptop 8647,Laptop,Dell,733.1,282,182,133424.2,782.36,Sep
Fitbit Wearable 8648,Wearable,Fitbit,1603.59,267,110,176394.9,1811.37,Jun
Apple Tablet 8649,Tablet,Apple,489.53,82,249,121892.97,452.43,Oct
Samsung Tablet 8650,Tablet,Samsung,1560.11,195,392,611563.12,1720.03,Apr
Dell Laptop 8651,Laptop,Dell,1309.27,224,264,345647.28,1345.26,Dec
Apple Tablet 8652,Tablet,Apple,649.97,204,93,60447.21,682.23,Jul
Lenovo Laptop 8653,Laptop,Lenovo,866.97,294,277,240150.69,854.31,Nov
Fitbit Wearable 8654,Wearable,Fitbit,1625.02,198,432,702008.64,1851.67,Oct
Samsung Tablet 8655,Tablet,Samsung,877.32,148,151,132475.32,914.23,Feb
Samsung Mobile 8656,Mobile,Samsung,1936.21,178,22,42596.62,2107.87,Jul
Samsung Tablet 8657,Tablet,Samsung,1693.63,74,74,125328.62,1884.58,Jun
Apple Tablet 8658,Tablet,Apple,1749.44,56,353,617552.32,1734.19,Jul
JBL Accessories 8659,Accessories,JBL,1892.78,78,72,136280.16,2104.47,Sep
Dell Laptop 8660,Laptop,Dell,1173.51,283,69,80972.19,1334.11,Aug
Noise Wearable 8661,Wearable,Noise,115.5,68,386,44583,107.63,Dec
JBL Accessories 8662,Accessories,JBL,1787.28,229,47,84002.16,1848.46,Nov
Samsung Wearable 8663,Wearable,Samsung,1809.31,183,304,550030.24,2049.62,Aug
JBL Accessories 8664,Accessories,JBL,494,220,113,55822,565.74,Jan
Xiaomi Mobile 8665,Mobile,Xiaomi,1197.41,201,273,326892.93,1312.84,Apr
Noise Wearable 8666,Wearable,Noise,1753.83,115,156,273597.48,1662.69,May
HP Laptop 8667,Laptop,HP,1014.36,37,227,230259.72,1008.69,Jan
Apple Tablet 8668,Tablet,Apple,952.43,216,362,344779.66,955.05,Mar
JBL Accessories 8669,Accessories,JBL,354.4,184,166,58830.4,356.28,Aug
OnePlus Mobile 8670,Mobile,OnePlus,378.64,114,15,5679.6,399.03,Nov
Boat Accessories 8671,Accessories,Boat,1203.82,27,439,528476.98,1133.5,Jul
Lenovo Laptop 8672,Laptop,Lenovo,1699.3,300,311,528482.3,1713.27,May
OnePlus Mobile 8673,Mobile,OnePlus,831.03,282,172,142937.16,818.23,Dec
Apple Mobile 8674,Mobile,Apple,1029.09,233,468,481614.12,1006.29,Jun
Apple Laptop 8675,Laptop,Apple,65.82,186,208,13690.56,68.56,Feb
Sony Accessories 8676,Accessories,Sony,495.69,156,358,177457.02,527.04,May
Apple Laptop 8677,Laptop,Apple,1249.97,150,196,244994.12,1310.37,Jan
Logitech Accessories 8678,Accessories,Logitech,1301.83,203,50,65091.5,1311.88,Aug
HP Laptop 8679,Laptop,HP,724,198,59,42716,671.48,Jul
Xiaomi Mobile 8680,Mobile,Xiaomi,316.5,239,456,144324,317.74,Sep
Noise Wearable 8681,Wearable,Noise,951.88,110,335,318879.8,888.3,Dec
Samsung Tablet 8682,Tablet,Samsung,621.72,132,31,19273.32,708.28,Mar
Samsung Wearable 8683,Wearable,Samsung,1125.93,257,324,364801.32,1184.6,Dec
Apple Tablet 8684,Tablet,Apple,1653.17,248,308,509176.36,1695.78,Apr
Apple Mobile 8685,Mobile,Apple,233.52,243,335,78229.2,215.85,Apr
OnePlus Mobile 8686,Mobile,OnePlus,625.08,88,402,251282.16,664.21,Aug
Boat Accessories 8687,Accessories,Boat,1841.97,137,266,489964.02,1935.66,Jun
Apple Laptop 8688,Laptop,Apple,103.92,243,115,11950.8,118.58,Oct
Samsung Wearable 8689,Wearable,Samsung,1765.87,78,270,476784.9,1804.4,Apr
Lenovo Tablet 8690,Tablet,Lenovo,855.34,131,24,20528.16,898.68,Jul
Apple Tablet 8691,Tablet,Apple,1054.42,234,165,173979.3,1071.3,May
Lenovo Laptop 8692,Laptop,Lenovo,933.63,136,279,260482.77,1068.16,Jan
Xiaomi Mobile 8693,Mobile,Xiaomi,564.96,29,197,111297.12,603.43,Dec
Apple Laptop 8694,Laptop,Apple,1519.52,229,96,145873.92,1628.24,Aug
Samsung Wearable 8695,Wearable,Samsung,572.83,132,163,93371.29,536.41,Dec
Samsung Mobile 8696,Mobile,Samsung,1467.71,28,480,704500.8,1652.7,Apr
Lenovo Tablet 8697,Tablet,Lenovo,1130.06,119,399,450893.94,1152.6,May
Apple Tablet 8698,Tablet,Apple,1125.19,100,167,187906.73,1229.18,Dec
Apple Laptop 8699,Laptop,Apple,837.8,238,36,30160.8,798.63,Jun
Fitbit Wearable 8700,Wearable,Fitbit,1519.24,248,245,372213.8,1585.99,Jun
OnePlus Mobile 8701,Mobile,OnePlus,708.29,49,271,191946.59,728.49,Aug
Samsung Mobile 8702,Mobile,Samsung,1775.89,57,103,182916.67,1856.01,Sep
Samsung Wearable 8703,Wearable,Samsung,1610.5,146,207,333373.5,1799.63,Sep
Dell Laptop 8704,Laptop,Dell,73.71,227,234,17248.14,72.13,Jan
Apple Laptop 8705,Laptop,Apple,59.02,182,79,4662.58,58.18,Mar
Lenovo Laptop 8706,Laptop,Lenovo,356,18,71,25276,363.46,Mar
Noise Wearable 8707,Wearable,Noise,1816.01,278,211,383178.11,1756.93,Jun
OnePlus Mobile 8708,Mobile,OnePlus,1798.44,128,303,544927.32,1845.86,Jan
Apple Laptop 8709,Laptop,Apple,479.77,290,29,13913.33,506.68,May
Apple Tablet 8710,Tablet,Apple,1164.48,13,341,397087.68,1050.54,Feb
JBL Accessories 8711,Accessories,JBL,67.84,206,380,25779.2,70.7,Mar
Apple Laptop 8712,Laptop,Apple,1147.01,158,394,451921.94,1264.94,May
Lenovo Tablet 8713,Tablet,Lenovo,1776.29,115,337,598609.73,1860.49,Mar
Noise Wearable 8714,Wearable,Noise,1539.44,11,217,334058.48,1411.71,Aug
Samsung Wearable 8715,Wearable,Samsung,870.94,185,470,409341.8,900,Jan
Samsung Wearable 8716,Wearable,Samsung,653.5,219,200,130700,748.17,Feb
Logitech Accessories 8717,Accessories,Logitech,484.09,192,47,22752.23,453.04,Dec
Apple Wearable 8718,Wearable,Apple,1129.73,221,136,153643.28,1136.76,Oct
Apple Wearable 8719,Wearable,Apple,84.27,292,10,842.7,88.21,Jan
Lenovo Laptop 8720,Laptop,Lenovo,1789.33,299,61,109149.13,1630.93,Mar
Samsung Mobile 8721,Mobile,Samsung,930.7,263,137,127505.9,1009.16,Jan
Samsung Mobile 8722,Mobile,Samsung,1958.13,66,346,677512.98,2032.71,May
Apple Wearable 8723,Wearable,Apple,1137.5,130,369,419737.5,1236.31,Aug
Samsung Tablet 8724,Tablet,Samsung,780.99,277,83,64822.17,750.51,Aug
Boat Accessories 8725,Accessories,Boat,830.65,11,105,87218.25,884.13,Mar
Lenovo Tablet 8726,Tablet,Lenovo,748.41,80,220,164650.2,781.7,Jan
Noise Wearable 8727,Wearable,Noise,1704.95,198,357,608667.15,1878.52,Jan
Apple Tablet 8728,Tablet,Apple,99.82,228,110,10980.2,110.38,Mar
Apple Tablet 8729,Tablet,Apple,1344.63,124,302,406078.26,1402.2,Aug
Apple Wearable 8730,Wearable,Apple,1474.72,109,379,558918.88,1482.12,Dec
Fitbit Wearable 8731,Wearable,Fitbit,1187.11,216,490,581683.9,1100.9,Mar
Apple Wearable 8732,Wearable,Apple,428.51,44,75,32138.25,404.4,May
Fitbit Wearable 8733,Wearable,Fitbit,1878.34,224,436,818956.24,2000.6,Mar
Lenovo Tablet 8734,Tablet,Lenovo,588.65,241,63,37084.95,662.96,Jul
OnePlus Mobile 8735,Mobile,OnePlus,1064,245,337,358568,1179.13,May
Noise Wearable 8736,Wearable,Noise,746.57,152,91,67937.87,839.46,Jan
HP Laptop 8737,Laptop,HP,545.09,213,277,150989.93,521.16,Jun
JBL Accessories 8738,Accessories,JBL,565.39,90,175,98943.25,589.86,Aug
OnePlus Mobile 8739,Mobile,OnePlus,1160.95,263,406,471345.7,1308.29,Nov
Apple Laptop 8740,Laptop,Apple,996.37,63,175,174364.75,959.78,Sep
Samsung Wearable 8741,Wearable,Samsung,732.38,182,160,117180.8,767.87,Nov
Samsung Mobile 8742,Mobile,Samsung,204.79,248,350,71676.5,206.01,Oct
Samsung Wearable 8743,Wearable,Samsung,1469.17,122,190,279142.3,1671.26,Nov
Apple Mobile 8744,Mobile,Apple,685.59,267,277,189908.43,654.55,Jul
JBL Accessories 8745,Accessories,JBL,381.12,168,443,168836.16,427.07,Jan
Dell Laptop 8746,Laptop,Dell,343.55,96,119,40882.45,384.65,Sep
Lenovo Laptop 8747,Laptop,Lenovo,67.54,186,210,14183.4,71.15,Apr
Lenovo Tablet 8748,Tablet,Lenovo,815.32,91,198,161433.36,801.5,Jan
Fitbit Wearable 8749,Wearable,Fitbit,1577.2,54,121,190841.2,1424.71,Feb
Boat Accessories 8750,Accessories,Boat,780.2,50,78,60855.6,800.47,Aug
Noise Wearable 8751,Wearable,Noise,1028.61,161,306,314754.66,1013.6,Sep
Apple Tablet 8752,Tablet,Apple,122.91,267,492,60471.72,138.58,Jul
Samsung Tablet 8753,Tablet,Samsung,654.38,120,438,286618.44,746.55,Jul
Sony Accessories 8754,Accessories,Sony,1158.63,275,446,516748.98,1225.74,Jan
Xiaomi Mobile 8755,Mobile,Xiaomi,1288.21,231,170,218995.7,1166.99,Nov
Apple Tablet 8756,Tablet,Apple,80.72,258,262,21148.64,85.63,Dec
Apple Tablet 8757,Tablet,Apple,1587.72,143,153,242921.16,1817.73,Jun
Noise Wearable 8758,Wearable,Noise,266.13,91,53,14104.89,284.79,Mar
JBL Accessories 8759,Accessories,JBL,727.57,42,50,36378.5,825.33,Sep
Boat Accessories 8760,Accessories,Boat,63.33,254,54,3419.82,70.37,Jun
Samsung Tablet 8761,Tablet,Samsung,1959.85,64,357,699666.45,1946.61,Jul
Apple Wearable 8762,Wearable,Apple,1984.14,169,84,166667.76,2243.84,Aug
Apple Wearable 8763,Wearable,Apple,785.48,184,285,223861.8,829.71,May
Fitbit Wearable 8764,Wearable,Fitbit,1844.27,265,231,426026.37,2094.67,Sep
OnePlus Mobile 8765,Mobile,OnePlus,1753.44,27,250,438360,1785.61,Dec
Samsung Tablet 8766,Tablet,Samsung,308.84,165,182,56208.88,295.2,Jul
Fitbit Wearable 8767,Wearable,Fitbit,1887.21,240,166,313276.86,2067.24,Sep
Dell Laptop 8768,Laptop,Dell,642.27,172,116,74503.32,712.34,Feb
Samsung Mobile 8769,Mobile,Samsung,1970.98,18,48,94607.04,2218.77,Jul
Dell Laptop 8770,Laptop,Dell,862.09,247,56,48277.04,956.91,Sep
Samsung Mobile 8771,Mobile,Samsung,488.34,196,140,68367.6,552.81,Oct
Apple Laptop 8772,Laptop,Apple,370.29,183,256,94794.24,333.85,Dec
Noise Wearable 8773,Wearable,Noise,1118.99,95,479,535996.21,1251.72,May
Samsung Wearable 8774,Wearable,Samsung,1237.38,66,280,346466.4,1318.61,Apr
Samsung Wearable 8775,Wearable,Samsung,959.74,120,141,135323.34,996.35,Jan
Samsung Tablet 8776,Tablet,Samsung,1584.36,46,463,733558.68,1639.2,Jan
Apple Laptop 8777,Laptop,Apple,622.49,40,125,77811.25,652.69,Dec
OnePlus Mobile 8778,Mobile,OnePlus,377.48,76,74,27933.52,405.25,Feb
Xiaomi Mobile 8779,Mobile,Xiaomi,553.02,249,144,79634.88,511.6,Jun
Apple Laptop 8780,Laptop,Apple,383.76,217,440,168854.4,390.25,Dec
Boat Accessories 8781,Accessories,Boat,1356.82,40,232,314782.24,1230.3,Jan
Xiaomi Mobile 8782,Mobile,Xiaomi,1958.61,147,160,313377.6,2139.33,Mar
Samsung Wearable 8783,Wearable,Samsung,124.14,265,215,26690.1,122.49,May
Apple Tablet 8784,Tablet,Apple,537.83,269,79,42488.57,589.64,Aug
Logitech Accessories 8785,Accessories,Logitech,1552.96,209,415,644478.4,1648.57,Aug
